company_name,raised_amount_usd,homepage_url,short_description,current_url,facebook_url,twitter_url,linkedin_url
Best Option Trading,7e5,http://www.bestoptiontrading.com/,Best Option Trading is an online options trading tool that offers artificial intelligence for financial options trading.,http://www.bestoptiontrading.com/,http://www.facebook.com/orcatrade,http://twitter.com/orcatrade,http://www.linkedin.com/company/best-option-trading
Bestowed,75e3,http://www.bestowed.com,Product discovery service for health-conscious consumers | Marketing & market research platform for better-for-you CPG brands,http://www.bestowed.com,http://www.facebook.com/bstowed,http://twitter.com/bstowed,http://www.linkedin.com/company/bestowed
Betaout,309e3,http://www.betaout.com,Betaout develops cloud-based platforms and tools that enable digital agencies to manage content production.,http://www.betaout.com,https://www.facebook.com/Betaout-503308729712305/,http://twitter.com/betaout,https://www.linkedin.com/company/getamplify
better.,5e6,http://www.getbetter.com,Better. is a personal health assistant app supported by The Mayo Clinic to help people live healthier lives.,http://www.getbetter.com,http://www.facebook.com/betterPHA,http://twitter.com/betterPHA,NA
Better ATM Services,1e6,http://betteratmservices.com,Better ATM Services is a U.S.-based technology innovator offering expanded services for the ATM and prepaid industries.,http://betteratmservices.com,NA,NA,NA
BetterCloud,22e5,https://www.bettercloud.com,BetterCloud is a service that is able to identify anomalies in an organizations data usage patterns an alert IT about potential problems.,https://www.bettercloud.com,http://www.facebook.com/BetterCloud,http://twitter.com/bettercloud,https://www.linkedin.com/company/bettercloud
BetterCompany,17e5,http://bettercompany.co,BetterCompany makes your work day better,http://bettercompany.com,https://www.facebook.com/betterco,https://www.twitter.com/bettercompany,https://www.linkedin.com/company/happiily
BetterDoctor,26e5,http://BetterDoctor.com,BetterDoctor delivers accurate provider directory data and has a nation wide provider database that can be accessed through a responsive API,http://betterdoctor.com,http://www.facebook.com/BetterDoctor,http://twitter.com/BetterDoctor,http://www.linkedin.com/company/betterdoctor
Better Mobile Security,15e5,http://bettermss.com/,"BETTER enables enterprises to secure any mobile application on iOS or Android, while monitoring and stopping threats in real-time.",http://www.better.mobi,NA,NA,http://www.linkedin.com/company/better-mdm
BetterPet,106e3,http://www.betterpet.co/,Dog Land is a social network allowing individuals to share their dog’s adventures and vote on dog friendly locations.,http://www.betterpet.co/,http://www.facebook.com/doglandapp,http://twitter.com/doglandapp,http://www.linkedin.com/company/betterpet-inc-
Better Walk,75e3,http://www.bwcrutches.com/,The company was built on the principle that even age old technologies require innovation.,http://www.bwcrutches.com/,NA,http://twitter.com/bwcrutches,NA
Better Weekdays,5e4,http://www.betterweekdays.com,Better Weekdays is a mobile job matching platform that helps universities improve and measure job placement outcomes of its graduates.,http://www.betterweekdays.com,http://www.facebook.com/BetterWeekdays,http://twitter.com/BetterWeekdays,http://www.linkedin.com/company/better-weekdays
BettrLife,35e4,https://BettrLife.com,Mobile tools for nutrition-focused health coaching and personalized engagement,https://bettrlife.com,http://www.facebook.com/aBettrLife,http://twitter.com/BettrLife,http://www.linkedin.com/company/bettrlife
Bettyvision,1e5,http://www.bettyvision.com,Social PlatformBettyvision is a supportive community empowering women of all ages to visualize their dreams and make them come true.,http://www.bettyvision.com,http://www.facebook.com/bettyvision,http://twitter.com/bettyvision,NA
BevBucks,275e3,http://www.bevbucks.com,Consumer intelligence and data analytics for the hospitality and beverage industries.,http://www.bevbucks.com,NA,http://twitter.com/bevbucks,NA
Bevi,15e5,http://bevi.co,The Bevi is a smart water cooler that helps you create your own flavored and sparkling drinks.,http://bevi.co,https://www.facebook.com/pages/Bevi/921798307850581,https://twitter.com/getbevi,https://www.linkedin.com/company/3350660
Bevii,3e5,http://bevii.com,Bevii operates a location-based social networking site to build relationships.,http://bevii.com,NA,http://twitter.com/beviiapp,NA
BevSpot,82e4,https://www.bevspot.com,Online platform for the Food and Beverage industry.,https://www.bevspot.com,https://www.facebook.com/BevSpot,https://twitter.com/BevSpot,https://www.linkedin.com/company/bevspot
Bex,525e3,http://bex.io,Bex.io develops a global network to proliferate white label bitcoin exchanges.,http://bex.io,NA,http://twitter.com/BexHQ,NA
Beyond Lucid Technologies,31e4,http://www.beyondlucid.com,"Beyond Lucid Technologies enables emergency responders to collect, transmit and communicate critical incident details.",http://www.beyondlucid.com,https://www.facebook.com/beyondlucid,http://twitter.com/jonathonfeit,https://www.linkedin.com/company/beyond-lucid-technologies
Beyond Pricing,15e5,https://beyondpricing.com,Automated data-driven pricing for your Airbnb and vacation rental is here.,https://beyondpricing.com,https://www.facebook.com/beyond.pricing,https://twitter.com/beyondpricing,https://www.linkedin.com/company/beyond-pricing
Bezalel Inc.,12e5,http://www.bezalel.co,"Bezalel Inc. is an American wireless charging technology company headquartered in Playa Vista, Los Angeles.",http://www.bezalel.co,https://www.facebook.com/bezalelteam,http://twitter.com/BEZALELpower,https://www.linkedin.com/company/bezalel-inc-
Bezar,225e4,http://www.bezar.com/,Bezar is the Marketplace for Design.,http://www.bezar.com/,http://www.facebook.com/thebezar,http://www.twitter.com/thebezar,https://www.linkedin.com/company/bezar
Bib + Tuck,6e5,http://www.bibandtuck.com,Bib + Tuck is a members-only online marketplace that enables women to exchange clothing.,http://www.bibandtuck.com,http://www.facebook.com/BibandTuck,http://twitter.com/bibtuck,NA
Bidgely,3e6,http://www.bidgely.com,Bidgely is a disruptive technology company developing an energy monitoring and management solution for eco-friendly energy saving.,http://www.bidgely.com,http://www.facebook.com/pages/Bidgely/304702546232038,http://twitter.com/bidgely,http://www.linkedin.com/company/1699268
Big Box Labs,4e4,http://www.bigboxlabs.com,"Big Box Labs creates Note trainer lite, a fun sight-reading game that teaches users to recognize music notes.",http://www.bigboxlabs.com,NA,http://twitter.com/BigBoxLabs,NA
Big Box Overstocks,184166.66666666666,http://www.bigboxoverstocks.com/,"Big Box Overstocks is a discounts store that offers discontinued, damaged packaging, end of season, oversupply, and open box items.",http://www.bigboxoverstocks.com/,NA,NA,NA
Big Data Perspective,65e4,http://www.bigdataperspective.com/,Big Data Perspective is a Sillicon Vally-based startup that makes open-source software frameworks accessible to mainstream enterprises.,http://www.bigdataperspective.com/,NA,NA,NA
Big Delta Systems,1e6,http://www.bigdeltasystems.com/,"Big Delta Systems is an early-stage startup spun out of Rice University in Houston, Texas.",http://www.bigdeltasystems.com/,https://www.facebook.com/bigdeltasystems,NA,https://www.linkedin.com/company/big-delta-systems
Bigfoot Biomedical,2e6,http://www.bigfootbiomedical.com,"Developing an end-to-end Type 1 Diabetes Management System using simple design, cloud connectivity and human centered automation.",http://www.bigfootbiomedical.com,http://www.facebook.com/bigfootbiomed,https://twitter.com/BigfootBiomed,https://www.linkedin.com/company/bigfoot-biomedical-inc-
Big Frame,1712500.0,http://www.bigfra.me,Big Frame is a multi-channel network representing YouTube's channels and connecting advertisers with targeted audiences.,http://www.bigfra.me,https://www.facebook.com/bigframeco,http://twitter.com/bigframeco,NA
BigML,125e4,http://bigml.com,"BigML offers cloud-based and on-premises machine learning services, distributed systems, and data visualization.",http://bigml.com,https://www.facebook.com/BigML-132819120114893/?fref=ts,http://twitter.com/bigmlcom,http://www.linkedin.com/company/bigml-inc
Bignay,1e6,http://www.gibike.com,Bignay is an alternative transportation start-up that combines software and hardware to solve issues surrounding urban mobility.,http://www.giflybike.com,http://www.facebook.com/giflybike,http://twitter.com/giflybike,https://www.linkedin.com/company/bignay-inc
BigTwist,62e4,http://www.bigtwist.com,BigTwist helps business professionals create interactive presentations.,http://www.bigtwist.com,NA,NA,NA
Bikanta,12e4,http://bikanta.com/,Bikanta is introducing a revolutionary nanodiamond-based technology.,http://bikanta.com/,http://www.facebook.com/bikantacorp,NA,http://www.linkedin.com/company/bikanta
Billaway,11e5,http://mybillaway.com,Providing b2b2c platform to enable brands with the ability to offer free petrol and mobile airtime or data,http://billawayglobal.com,https://www.facebook.com/mybillaway,https://www.twitter.com/mybillaway,NA
Bill Forward,12e4,http://www.billforward.net/,Bill Forward is a software company providing billing and subscription software services.,http://www.billforward.net/,NA,https://www.twitter.com/getbillforward,http://www.linkedin.com/company/billforward
Billowby,25e4,http://billowby.com,"Billowby is an online Headshop selling pipes, vapes, bongs, and more.",http://billowby.com,http://www.facebook.com/billowby,http://twitter.com/billowbyco,NA
BinaryVR,4e5,http://www.binaryvr.com/,"BinaryVR develops 3D avatar creation and facial expression tracking technology for VR, enabling social interaction.",http://www.binaryvr.com/,https://www.facebook.com/BinaryVR,https://twitter.com/binaryvr,https://www.linkedin.com/company/binaryvr-inc-
Binder,43889.0,http://www.mybinder.io,"Binder is a smartphone application that enables users to read recommended articles on politics, economy, culture, IT, and more.",http://blog.daum.net/,https://www.facebook.com/daummobile,https://www.twitter.com/daummobile,NA
Binder,43889.0,http://www.mybinder.io,Binder is the marketplace where employers find and test-drive top students and recent grads.,http://www.mybinder.io,https://www.facebook.com/125739494150763,http://twitter.com/MyBinderio,NA
Binder Biomedical,685e3,http://binderspine.com,Binder Biomedical develops and supplies medical devices for the treatment of orthopedic and neurological spinal disorders.,http://binderspine.com,NA,NA,http://www.linkedin.com/company/binder-biomedical-inc.
Bind Health,2e4,https://bind-health.com,Bind Health helps prospective parents make prenatal genetic testing decisions.,https://bind-health.com/,NA,https://www.twitter.com/bindhealth,NA
BindHQ,5e5,http://www.bindhq.com,Cloud based agency management & CRM tool,http://www.bindhq.com,NA,NA,NA
Bindo,18e5,http://bindo.com,Bindo is a retail platform that facilitates sale of real-time inventory via POS integration.,http://bindo.com,http://www.facebook.com/shopbindo,http://twitter.com/shopBindo,http://www.linkedin.com/company/bindo
Bink! Inc.,105e3,http://www.thebinkworld.com,An image recognition mobile game where player scan logos around them generating unique data about where brands are seen in the real world.,http://www.thebinkworld.com,https://www.facebook.com/thebinkworld,https://twitter.com/thebinkworld,https://www.linkedin.com/company/binkworld
Binpress,1e6,http://www.binpress.com,Binpress is a marketplace for commercial open-source projects.,http://www.binpress.com,http://www.facebook.com/binpress,http://twitter.com/binpress,http://www.linkedin.com/company/binpress
BioAegis Therapeutics,3e6,http://www.bioaegistherapeutics.com,BioAegis Therapeutics develops a portfolio of biomarker-directed treatments across a range of indications.,http://www.bioaegistherapeutics.com,NA,https://www.twitter.com/bioaegis,https://www.linkedin.com/company/bioaegis-therapeutics
BioAnalytical Systems,127890.0,http://www.basinc.com,"Bioanalytical Systems provides contract development services and equipment to pharmaceutical, medical research, and biotechnology companies.",http://www.basinc.com,http://www.facebook.com/BASInc,http://twitter.com/BASi_news,http://www.linkedin.com/company/basi
BioBeats,65e4,http://biobeats.com,Artificial Intelligence for Human Wellbeing,http://biobeats.com,https://www.facebook.com/biobeats,http://twitter.com/biobeatslive,https://www.linkedin.com/company/biobeats
BioBehavioral Diagnostics,1454750.0,http://biobdx.com,BioBehavioral Diagnostics manufactures technologies for the diagnosis and management of neurological and psychiatric conditions.,http://biobdx.com,http://www.facebook.com/ObjectiveADHDTest,http://twitter.com/BioBDx,http://www.linkedin.com/company/biobehavioral-diagnostics
